layout,almacen,CAPACITY,zona,MULTIPART,ISACTIVE
1-002-0020-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0020-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0020-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0020-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0020-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0020-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0020-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0020-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0020-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0021-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0021-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0021-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0021-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0021-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0021-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0021-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0021-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0021-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0021-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0022-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0022-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0022-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0022-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0022-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0022-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0022-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0022-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0022-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0022-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0023-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0023-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0023-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0023-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0023-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0023-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0023-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0023-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0023-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0023-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0024-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0024-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0024-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0024-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0024-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0024-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0024-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0024-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0024-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0024-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0025-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0025-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0025-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0025-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0025-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0025-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0025-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0025-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0025-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0025-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0026-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0026-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0026-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0026-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0026-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0026-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0026-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0026-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0026-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0026-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0027-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0027-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0027-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0027-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0027-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0027-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0027-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0027-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0027-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0027-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0028-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0028-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0028-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0028-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0028-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0028-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0028-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0028-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0028-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0028-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0029-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0029-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0029-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0029-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0029-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0029-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0029-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0029-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0029-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0029-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0030-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0030-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0030-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0030-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0030-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0030-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0030-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0030-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0030-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0030-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0031-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0031-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0031-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0031-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0031-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0031-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0031-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0031-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0031-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0031-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0032-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0032-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0032-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0032-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0032-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0032-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0032-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0032-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0032-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0032-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0033-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0033-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0033-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0033-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0033-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0033-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0033-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0033-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0033-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0033-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0034-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0034-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0034-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0034-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0034-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0034-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0034-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0034-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0034-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0034-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0035-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0035-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0035-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0035-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0035-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0035-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0035-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0035-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0035-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0035-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0036-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0036-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0036-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0036-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0036-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0036-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0036-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0036-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0036-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0036-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0038-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0038-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0038-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0038-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0038-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0038-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0038-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0038-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0038-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0038-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0039-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0039-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0039-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0039-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0039-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0039-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0039-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0039-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0039-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0039-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0040-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0040-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0040-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0040-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0040-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0040-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0040-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0040-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0040-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0040-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0041-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0041-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0041-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0041-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0041-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0041-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0041-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0041-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0041-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0041-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0042-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0042-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0042-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0042-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0042-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0042-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0042-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0042-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0042-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0042-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0043-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0043-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0043-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0043-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0043-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0043-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0043-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0043-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0043-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0043-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0044-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0044-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0044-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0044-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0044-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0044-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0044-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0044-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0044-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0044-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0045-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0045-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0045-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0045-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0045-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0045-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0045-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0045-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0045-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0045-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0046-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0046-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0046-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0046-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0046-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0046-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0046-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0046-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0046-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0046-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0047-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0047-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0047-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0047-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0047-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0047-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0047-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0047-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0047-20,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0047-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0049-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0049-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-002-0049-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
